,event,time,Factory,Provider,T0,Cs,As,Sp
4022,True,23.66,1.0,0.0,21.459,-0.797,-0.912,0.365
4023,True,109.36,0.0,1.0,15.778,-2.292,0.961,1.043
4024,True,31.880000000000003,2.0,1.0,21.702,-3.813,-0.799,1.105
4025,True,63.92,1.0,0.0,21.907,5.583,-0.228,0.132
4026,False,53.52,0.0,1.0,16.06,-6.458,1.597,1.041
4027,True,10.83,2.0,0.0,22.507,-2.895,0.861,0.539
4028,True,10.25,2.0,1.0,20.731,-7.047,-0.686,1.311
4029,True,38.29,2.0,1.0,26.849,-5.346,-0.965,1.105
4030,True,136.70999999999998,1.0,1.0,22.932,0.66,-1.088,1.045
4031,True,90.36,2.0,0.0,22.514,-2.262,-0.278,0.691
4032,True,144.97,2.0,1.0,24.267,-4.875,-0.652,1.235
4033,True,63.86,0.0,1.0,14.738,-3.437,-1.189,1.16
4034,True,37.67,2.0,1.0,23.969,-2.031,-1.696,1.304
4035,True,69.32000000000001,0.0,0.0,20.255,-4.923,-1.223,0.538
4036,True,55.67,2.0,0.0,22.365,-5.198,-0.505,0.47
4037,True,49.720000000000006,1.0,0.0,19.443,4.59,0.57,1.166
4038,True,56.67,2.0,0.0,27.423,-3.603,0.029,0.831
4039,True,50.910000000000004,0.0,0.0,16.677,-5.386,-1.276,0.654
4040,True,138.0,2.0,1.0,25.752,-0.453,-1.472,1.193
4041,True,56.269999999999996,2.0,1.0,25.209,-5.149,-1.889,1.175
4042,True,90.15,0.0,0.0,12.964,-3.064,-1.123,0.22
4043,True,10.41,0.0,1.0,14.888,-4.266,0.922,1.066
4044,True,52.66,2.0,0.0,28.889,-2.206,-0.393,0.047
4045,False,78.04,0.0,1.0,12.597,-6.552,-1.882,0.79
4046,True,56.8,1.0,0.0,19.187,0.368,-0.954,0.663
4047,False,55.26,0.0,1.0,19.593,-3.854,-0.796,1.167
4048,True,13.360000000000001,1.0,1.0,21.054,3.405,1.767,0.532
4049,True,7.31,1.0,1.0,22.152,-0.198,0.551,1.307
4050,False,24.660000000000004,1.0,0.0,16.203,2.551,0.29,1.221
4051,True,78.23,0.0,1.0,15.941,-1.627,1.154,1.048
4052,True,50.37,1.0,0.0,19.043,4.435,-0.382,0.397
4053,True,8.28,1.0,0.0,25.027,2.77,-0.3,1.05
4054,True,59.97,1.0,1.0,24.95,2.7,1.052,0.989
4055,False,41.16,2.0,0.0,25.184,-3.078,0.588,0.421
4056,False,9.99,2.0,0.0,22.657,-3.243,-0.141,0.898
4057,True,135.1,2.0,1.0,24.766,-3.392,-0.937,1.181
4058,True,90.72,1.0,1.0,20.57,0.701,1.437,1.392
4059,False,12.0,2.0,0.0,27.452,-2.753,0.878,0.825
4060,True,21.810000000000002,0.0,1.0,13.383,-2.711,1.677,1.016
4061,True,27.21,2.0,0.0,23.769,-5.198,-0.658,0.995
4062,True,81.13,2.0,1.0,19.013,-6.061,-1.704,0.912
4063,True,1.1600000000000001,0.0,0.0,18.324,-4.612,0.699,0.885
4064,True,114.67,2.0,1.0,17.953,-5.761,0.851,1.27
4065,True,13.18,1.0,0.0,19.957,1.233,1.216,0.267
4066,True,131.13,2.0,1.0,20.019,-3.571,-1.47,1.253
4067,False,34.28,0.0,0.0,16.271,-5.327,-0.041,0.607
4068,True,5.5600000000000005,1.0,0.0,11.899,1.556,0.191,1.07
4069,False,24.25,1.0,0.0,14.332,6.348,-0.655,0.971
4070,False,11.950000000000001,1.0,0.0,21.032,2.315,0.254,1.024
4071,True,37.94,0.0,1.0,13.114,1.428,1.048,1.007
4072,True,67.56,1.0,1.0,24.664,5.853,-1.423,0.775
4073,True,21.75,1.0,0.0,19.373,0.641,-0.079,1.323
4074,True,79.29,1.0,1.0,21.595,1.802,1.34,1.059
4075,True,40.67999999999999,1.0,1.0,24.295,1.661,-1.948,0.757
4076,True,130.72,1.0,1.0,18.842,2.447,-1.312,1.324
4077,True,139.28,2.0,1.0,24.93,-2.788,1.735,1.186
4078,True,52.24,0.0,0.0,21.322,-7.708,0.08,0.729
4079,True,25.36,2.0,1.0,25.559,-7.284,-1.821,0.862
4080,True,10.32,1.0,0.0,20.141,1.004,-0.598,0.162
4081,True,33.04,0.0,1.0,17.125,-3.671,0.827,1.414
4082,True,56.5,2.0,0.0,21.44,-5.127,0.074,1.331
4083,True,26.41,0.0,0.0,9.445,-6.863,0.11,0.612
4084,True,12.270000000000001,0.0,0.0,14.295,-6.33,-1.444,0.532
4085,True,20.979999999999997,2.0,0.0,27.005,-2.685,-0.958,0.951
4086,True,115.5,2.0,0.0,23.031,-3.174,-0.264,0.784
4087,False,5.05,0.0,0.0,14.631,-5.493,0.469,0.88
4088,True,104.54,0.0,1.0,13.612,-6.158,-1.885,1.012
4089,True,16.17,1.0,0.0,24.372,3.766,-0.189,1.28
4090,False,20.32,0.0,0.0,18.552,-4.066,0.441,1.229
4091,True,63.67,0.0,0.0,15.15,-4.737,0.376,0.477
4092,True,224.88,2.0,1.0,26.205,-5.349,-0.686,1.371
4093,True,30.270000000000003,1.0,0.0,15.043,2.368,-0.087,0.75
4094,True,16.18,0.0,1.0,15.723,-6.603,1.631,1.117
4095,True,32.71,1.0,0.0,23.74,3.297,0.355,0.514
4096,True,11.370000000000001,2.0,0.0,29.728,-3.255,-0.011,1.271
4097,True,23.0,0.0,0.0,17.541,-1.059,0.75,0.706
4098,True,8.89,1.0,1.0,20.993,4.321,-1.932,0.951
4099,True,16.619999999999997,1.0,1.0,23.876,0.181,-1.483,1.092
4100,True,59.690000000000005,0.0,0.0,6.104,-7.109,-0.962,0.588
4101,True,110.74,1.0,0.0,12.428,-3.484,0.279,1.137
4102,True,42.32,0.0,0.0,13.218,-1.136,-0.244,1.13
4103,True,137.52,2.0,1.0,23.725,-7.046,1.888,1.388
4104,True,109.54,0.0,0.0,14.658,-4.904,-1.413,0.685
4105,True,110.92,0.0,1.0,12.266,-3.558,-1.99,1.016
4106,True,57.53999999999999,1.0,0.0,24.618,1.947,0.332,0.832
4107,False,24.729999999999997,2.0,0.0,25.498,-2.664,0.497,0.629
4108,True,60.93,2.0,1.0,30.393,-4.471,-1.59,1.029
4109,True,21.200000000000003,1.0,0.0,19.387,3.853,-0.144,0.814
4110,True,140.45,2.0,0.0,27.56,-4.8,1.132,0.837
4111,True,19.48,2.0,1.0,19.085,-4.407,-0.754,1.343
4112,True,27.98,1.0,0.0,22.144,1.897,0.577,1.177
4113,False,10.02,0.0,1.0,18.374,-7.552,1.618,1.1
4114,True,35.26,2.0,1.0,24.353,-6.377,-0.409,1.325
4115,True,0.4,1.0,0.0,18.083,3.538,-1.409,0.591
4116,False,11.19,0.0,0.0,15.946,-4.879,0.069,0.5
4117,True,51.989999999999995,2.0,0.0,25.38,-5.325,0.868,0.968
4118,True,59.5,0.0,1.0,19.822,-7.391,-0.342,1.324
4119,True,48.71000000000001,0.0,0.0,15.97,-1.659,0.268,0.852
4120,True,28.759999999999998,0.0,0.0,16.567,-6.79,0.982,0.462
4121,True,50.46,0.0,0.0,19.966,-4.387,-0.277,0.345
4122,True,53.56,2.0,0.0,26.681,-2.175,1.448,0.739
4123,True,24.24,0.0,1.0,11.37,-2.927,1.541,1.355
4124,False,30.2,2.0,1.0,25.071,-6.73,-0.989,1.261
4125,True,1.9500000000000002,1.0,1.0,14.604,3.803,1.731,1.081
4126,True,139.9,0.0,1.0,12.342,-0.734,-1.131,1.008
4127,False,23.95,1.0,0.0,14.646,2.794,-0.554,1.085
4128,True,8.28,2.0,0.0,25.395,-1.913,-1.091,0.885
4129,True,61.61,2.0,0.0,16.407,-5.855,1.332,0.418
4130,True,51.83,1.0,1.0,19.221,0.482,-1.492,0.717
4131,True,86.62,2.0,1.0,27.054,-6.362,-0.707,1.302
4132,False,27.56,0.0,1.0,16.525,-1.296,1.293,0.962
4133,False,26.230000000000004,2.0,0.0,24.17,-2.855,-0.258,0.898
4134,True,49.41,1.0,1.0,16.477,0.618,-0.645,1.32
4135,True,37.839999999999996,2.0,0.0,26.864,-1.152,0.003,1.247
4136,True,69.74000000000001,2.0,0.0,22.895,-5.986,-0.099,0.748
4137,True,38.36,2.0,1.0,28.493,-2.339,-1.864,0.775
4138,False,13.23,2.0,1.0,26.707,-4.945,1.905,0.981
4139,True,53.51,1.0,1.0,20.571,-2.366,0.896,1.176
4140,True,112.91,0.0,1.0,10.452,-3.362,-1.323,0.902
4141,False,80.07999999999998,0.0,1.0,17.162,-4.469,-1.942,0.256
4142,True,3.4699999999999998,1.0,1.0,15.35,3.527,1.879,0.935
4143,False,34.56,0.0,1.0,13.163,-2.518,0.679,1.174
4144,True,20.57,0.0,1.0,9.066,1.048,1.758,1.378
4145,True,111.44,2.0,1.0,29.289,-0.822,1.38,1.294
4146,True,82.44,0.0,0.0,21.655,-4.885,-0.746,0.985
4147,False,32.18,0.0,1.0,14.095,-5.976,-0.527,1.332
4148,True,42.35,1.0,0.0,21.023,-0.473,0.973,0.477
4149,True,36.349999999999994,1.0,0.0,21.424,0.93,-0.139,0.588
4150,True,24.27,1.0,1.0,15.567,0.389,0.513,1.292
4151,False,10.02,1.0,0.0,16.169,0.942,-0.318,0.67
4152,True,34.99,0.0,0.0,10.898,-3.537,-0.555,1.097
4153,True,49.480000000000004,2.0,1.0,27.357,-4.266,1.331,1.039
4154,True,27.509999999999998,1.0,0.0,23.878,1.342,0.218,1.061
4155,True,77.72999999999999,0.0,0.0,17.537,-4.86,-1.897,0.119
4156,True,121.99,1.0,1.0,21.722,1.072,-0.391,1.307
4157,True,69.56,1.0,0.0,17.409,0.859,1.275,0.623
4158,True,56.46,1.0,0.0,20.792,1.414,-0.509,0.833
4159,True,72.61,2.0,0.0,23.357,-7.071,-0.226,0.715
4160,True,13.24,1.0,0.0,20.159,2.519,0.25,0.745
4161,True,33.48,0.0,1.0,9.726,-4.393,1.015,1.016
4162,True,28.490000000000002,0.0,1.0,16.937,-3.079,1.02,1.078
4163,True,108.57,2.0,0.0,36.273,-3.84,0.174,1.131
4164,True,92.72999999999999,1.0,1.0,18.729,1.923,-0.926,1.287
4165,True,29.950000000000003,1.0,0.0,22.159,3.24,-0.392,0.348
4166,True,89.81,0.0,1.0,7.385,0.645,-1.335,1.364
4167,True,162.77999999999997,0.0,1.0,16.87,-5.255,-1.633,1.411
4168,True,31.549999999999997,2.0,1.0,21.609,-2.416,1.083,1.019
4169,False,7.68,1.0,0.0,26.039,3.269,-0.333,0.659
4170,True,7.1499999999999995,0.0,1.0,10.197,-0.261,-1.4,1.174
4171,True,26.99,2.0,0.0,34.559,-1.527,0.484,0.768
4172,True,138.07999999999998,2.0,1.0,20.883,-4.959,1.425,0.918
4173,True,101.17000000000002,2.0,0.0,26.328,-4.259,-0.327,0.74
4174,True,27.330000000000002,1.0,1.0,18.349,3.53,-1.194,1.141
4175,True,5.89,2.0,0.0,21.943,-8.479,-0.194,0.721
4176,False,16.72,1.0,1.0,18.861,1.763,-1.754,0.871
4177,True,138.13,0.0,1.0,12.389,-4.653,-1.465,1.099
4178,True,59.370000000000005,0.0,0.0,18.51,-2.474,-0.087,1.124
4179,False,65.81,0.0,1.0,14.903,-7.515,-1.354,1.129
4180,True,14.59,2.0,0.0,18.746,-3.276,0.227,0.108
4181,True,75.85,2.0,0.0,31.625,-1.688,-0.208,0.989
4182,True,0.41000000000000003,0.0,0.0,10.726,-2.234,0.201,1.234
4183,True,40.8,0.0,1.0,16.87,-5.66,-1.722,0.964
4184,True,26.79,1.0,1.0,17.797,4.981,1.893,1.294
4185,True,0.66,0.0,0.0,13.61,-6.128,0.152,1.297
4186,True,85.36,1.0,1.0,22.309,1.374,-1.693,1.113
4187,True,72.78999999999999,0.0,1.0,11.068,-7.195,0.484,1.395
4188,True,7.7,0.0,1.0,22.003,-6.199,1.705,1.253
4189,True,81.63,0.0,1.0,12.556,-2.864,-1.758,1.11
4190,False,78.75,0.0,1.0,17.258,-2.035,0.441,1.328
4191,True,13.89,0.0,0.0,15.334,-4.291,-0.084,0.376
4192,True,51.13,2.0,0.0,27.729,-1.314,-0.228,0.381
4193,True,24.47,0.0,0.0,10.303,-5.319,-0.923,0.883
4194,True,37.2,0.0,0.0,11.784,-3.695,0.84,0.289
4195,True,144.01,2.0,1.0,30.523,-4.117,1.438,0.802
4196,True,71.86,2.0,0.0,19.742,-7.274,-0.026,1.17
4197,True,56.36,0.0,1.0,18.602,-3.492,0.337,1.302
4198,True,68.12,0.0,1.0,13.199,-5.177,1.21,1.176
4199,True,0.72,0.0,1.0,10.881,-2.712,-1.808,1.04
4200,True,111.32999999999998,2.0,1.0,18.028,-3.985,1.923,1.078
4201,True,12.450000000000001,1.0,0.0,23.152,2.587,-0.408,0.933
4202,True,13.440000000000001,1.0,0.0,19.686,6.335,-0.831,0.794
4203,True,35.480000000000004,1.0,0.0,22.435,0.769,0.07,0.806
4204,True,0.98,1.0,0.0,18.716,1.09,-0.345,1.176
4205,False,12.649999999999999,1.0,0.0,15.688,0.745,-0.316,0.301
4206,False,11.370000000000001,2.0,0.0,24.521,-1.34,0.711,0.928
4207,True,52.33,0.0,0.0,14.829,-3.504,0.583,1.032
4208,False,13.78,1.0,0.0,21.02,0.957,1.06,0.943
4209,True,106.02000000000001,0.0,0.0,13.392,-5.435,-1.529,0.609
4210,True,93.99,2.0,1.0,25.643,0.482,-1.648,1.37
4211,False,39.42,0.0,1.0,8.392,-2.131,-0.643,1.385
4212,True,46.900000000000006,0.0,0.0,13.132,-4.971,0.014,1.23
4213,True,6.390000000000001,0.0,0.0,13.558,-4.999,0.604,0.961
4214,True,63.0,0.0,1.0,11.098,-4.71,1.437,1.247
4215,False,30.910000000000004,0.0,0.0,15.495,-8.456,-0.762,0.754
4216,True,29.340000000000003,0.0,1.0,17.875,-3.198,1.898,0.514
4217,True,73.64,0.0,1.0,20.375,-3.059,-0.381,1.304
4218,True,16.36,1.0,0.0,18.758,0.714,-1.251,0.322
4219,True,26.58,1.0,0.0,21.704,3.237,-0.058,0.985
4220,True,7.53,1.0,0.0,18.046,6.237,-0.258,1.205
4221,False,168.70999999999998,2.0,1.0,25.685,-3.576,0.681,1.313
4222,True,105.03,2.0,1.0,22.186,-3.218,-0.952,1.118
4223,False,41.660000000000004,2.0,1.0,26.06,-3.576,-1.533,1.099
4224,True,42.21,1.0,0.0,25.441,0.727,1.395,0.611
4225,True,170.57999999999998,2.0,1.0,25.384,-0.395,0.8,1.369
4226,True,7.38,1.0,0.0,22.418,2.911,-1.26,0.687
4227,True,103.63,0.0,1.0,12.102,-2.015,-1.81,0.803
4228,True,57.35,2.0,0.0,24.704,-2.608,-1.435,0.384
4229,True,5.16,1.0,1.0,22.739,3.114,0.413,1.399
4230,False,10.06,1.0,1.0,16.315,4.049,1.867,1.237
4231,True,116.30000000000001,2.0,0.0,24.271,-7.078,0.27,1.243
4232,True,32.64,0.0,0.0,14.258,-5.885,-0.58,1.094
4233,True,81.16,0.0,0.0,11.639,-8.416,0.104,0.353
4234,True,10.389999999999999,0.0,1.0,13.712,-5.906,1.64,1.406
4235,True,72.36,0.0,0.0,18.517,-5.92,1.422,0.658
4236,False,66.12,2.0,1.0,25.508,-4.977,1.759,0.99
4237,True,39.300000000000004,2.0,0.0,29.737,-3.779,-0.535,0.734
4238,True,84.59,1.0,1.0,23.86,2.23,-0.521,1.299
4239,False,46.72,1.0,1.0,15.881,3.552,-1.921,0.468
4240,False,14.74,2.0,0.0,21.357,-5.168,0.029,1.113
4241,True,48.28,2.0,0.0,32.611,-2.577,-0.287,0.901
4242,True,53.19,0.0,0.0,20.603,-4.462,0.682,1.006
4243,True,33.980000000000004,2.0,0.0,30.383,-5.23,1.086,0.65
4244,False,12.76,0.0,1.0,17.085,-1.992,-1.234,0.908
4245,True,69.25,0.0,0.0,13.697,-5.308,0.139,0.679
4246,False,17.84,0.0,1.0,14.152,0.333,1.179,0.938
4247,True,10.03,1.0,1.0,27.532,2.216,-1.303,0.988
4248,True,74.94,1.0,1.0,17.798,0.554,-1.54,1.293
4249,True,146.15,0.0,1.0,13.529,-10.854,0.759,1.246
4250,True,9.18,0.0,1.0,23.061,-4.203,1.346,0.845
4251,True,40.88,2.0,0.0,25.5,-6.174,0.848,0.224
4252,True,1.83,1.0,0.0,20.738,4.182,0.419,0.536
4253,True,25.48,0.0,0.0,14.512,-3.789,0.27,1.077
4254,False,80.67,1.0,1.0,18.438,1.526,-1.201,1.226
4255,True,55.42,0.0,1.0,16.851,-2.904,-0.776,1.187
4256,False,7.21,2.0,0.0,26.577,-5.288,0.538,0.312
4257,True,46.660000000000004,2.0,0.0,24.433,-2.967,-0.834,0.716
4258,True,7.79,2.0,0.0,25.796,-6.279,0.857,0.954
4259,False,54.15,0.0,0.0,19.695,-6.576,-1.533,0.203
4260,True,17.34,2.0,0.0,27.185,-5.53,-0.868,0.836
4261,True,68.15,0.0,0.0,14.688,-0.394,-0.024,0.962
4262,True,65.11,1.0,1.0,18.064,1.537,-1.94,0.295
4263,False,5.659999999999999,1.0,1.0,12.694,1.233,-1.506,1.189
4264,False,52.55,0.0,0.0,19.06,-4.337,-0.961,0.62
4265,False,45.67999999999999,0.0,1.0,13.276,-3.992,-1.81,1.185
4266,True,117.04,0.0,1.0,12.839,-2.707,-1.993,0.748
4267,False,74.77000000000001,2.0,0.0,20.209,-0.461,1.243,0.551
4268,True,61.120000000000005,0.0,1.0,16.156,-7.101,1.36,1.139
4269,True,63.59,0.0,0.0,14.894,-3.036,0.709,0.992
4270,True,4.38,0.0,1.0,13.978,-2.341,-0.624,1.242
4271,True,3.2,1.0,0.0,20.584,5.42,0.969,0.293
4272,True,32.83,0.0,0.0,16.412,-6.474,-0.121,1.161
4273,True,55.42,1.0,0.0,22.961,2.351,-0.028,0.906
4274,True,15.540000000000001,1.0,0.0,15.087,4.428,0.994,0.959
4275,False,10.329999999999998,2.0,1.0,24.464,-4.032,-0.895,1.079
4276,True,16.56,1.0,1.0,22.884,3.365,-1.586,1.098
4277,True,6.04,2.0,0.0,21.237,-0.874,0.803,0.683
4278,True,164.26999999999998,2.0,1.0,27.293,-4.732,0.9,1.358
4279,True,78.72,0.0,0.0,13.963,-4.584,-0.135,0.216
4280,True,34.19,0.0,0.0,13.04,-4.691,0.116,0.966
4281,True,70.08,1.0,0.0,21.646,-1.885,-1.008,0.216
4282,True,51.769999999999996,1.0,0.0,18.05,0.926,0.003,0.918
4283,True,168.14,2.0,0.0,25.029,-6.348,0.329,1.041
4284,True,34.04,2.0,1.0,20.679,-3.783,0.758,1.188
4285,True,8.86,0.0,1.0,15.186,-2.889,0.57,1.409
4286,True,86.89999999999999,2.0,0.0,30.466,-3.58,-0.429,0.395
4287,True,37.559999999999995,0.0,1.0,15.254,-5.042,1.182,1.233
4288,False,12.74,1.0,0.0,16.036,-2.106,0.873,1.049
4289,True,27.839999999999996,1.0,0.0,23.639,-0.195,1.726,0.249
4290,True,55.15,0.0,0.0,17.089,-7.907,-0.881,0.721
4291,True,1.6800000000000002,2.0,0.0,23.134,-5.38,-0.286,0.858
4292,False,76.91,2.0,1.0,23.819,-2.802,-0.785,1.39
4293,True,13.77,0.0,1.0,18.298,-2.57,1.969,0.756
4294,True,44.53,0.0,1.0,13.755,-5.623,1.239,0.941
4295,True,55.24,1.0,1.0,18.0,5.083,0.728,1.189
4296,True,112.52000000000001,1.0,1.0,23.452,2.407,-1.453,1.242
4297,True,134.04999999999998,0.0,1.0,18.513,-0.822,-1.943,0.848
4298,False,9.84,0.0,1.0,23.937,-1.875,1.219,0.934
4299,True,72.12,2.0,0.0,25.509,-4.95,-1.422,0.75
4300,True,47.59,1.0,0.0,19.665,1.377,-1.506,0.389
4301,True,59.62,0.0,0.0,17.083,-3.011,0.619,0.716
4302,True,70.37,2.0,0.0,21.789,-2.242,0.069,1.337
4303,True,90.16,2.0,1.0,21.696,-5.523,-0.758,1.14
4304,False,36.81,1.0,0.0,24.456,3.106,1.63,0.259
4305,True,6.26,1.0,0.0,20.727,1.446,-0.015,1.347
4306,True,52.14,1.0,1.0,17.069,5.077,-0.929,1.089
4307,True,65.31,1.0,0.0,24.045,1.041,0.241,0.872
4308,True,28.279999999999998,1.0,0.0,16.965,2.541,-0.117,0.682
4309,True,40.39,0.0,1.0,11.415,-4.778,-1.424,1.396
4310,True,21.31,0.0,0.0,5.028,-2.636,0.909,0.424
4311,False,101.80999999999999,2.0,1.0,24.188,-0.943,-0.028,1.414
4312,True,94.47,2.0,1.0,24.005,-2.717,-1.882,1.109
4313,False,133.16,0.0,1.0,16.148,-3.182,-1.815,1.043
4314,False,13.53,1.0,0.0,20.559,4.482,0.853,0.847
4315,True,13.65,1.0,0.0,20.091,1.022,0.178,0.781
4316,True,112.14,1.0,1.0,22.415,-1.242,1.89,1.282
4317,True,33.690000000000005,0.0,0.0,13.044,-6.666,-0.103,1.139
4318,True,117.78999999999999,1.0,1.0,20.266,0.89,-1.062,1.394
4319,True,77.34,1.0,1.0,25.068,0.339,1.489,0.739
4320,True,38.64,0.0,0.0,7.712,-2.856,-0.057,0.325
4321,True,124.64,2.0,0.0,26.15,-3.463,1.173,0.679
4322,True,198.94,0.0,1.0,13.695,-3.648,-1.723,0.701
4323,True,9.379999999999999,0.0,0.0,13.188,-3.994,-0.175,0.934
4324,True,35.84,2.0,1.0,27.522,-4.932,1.136,1.407
4325,True,47.400000000000006,2.0,1.0,28.483,-4.246,0.395,1.372
4326,False,62.33,2.0,1.0,28.74,-4.75,1.342,1.02
4327,True,118.97,0.0,0.0,13.723,-6.932,-0.667,1.034
4328,False,13.879999999999999,2.0,1.0,34.568,-6.042,1.471,0.893
4329,True,40.29,2.0,0.0,18.06,-0.909,0.968,0.672
4330,True,98.13000000000001,1.0,1.0,16.543,5.992,1.451,1.1
4331,True,138.71,2.0,0.0,25.969,-3.97,0.069,1.155
4332,True,82.66,2.0,1.0,35.354,-2.649,0.442,1.397
4333,True,67.33,0.0,0.0,11.774,-3.261,-0.986,0.859
4334,True,135.22,2.0,1.0,23.648,-3.84,0.446,1.259
4335,True,12.569999999999999,0.0,1.0,17.619,-3.992,1.702,1.096
4336,True,82.86,1.0,0.0,15.912,1.301,-1.265,0.716
4337,False,39.65,2.0,0.0,24.941,-3.816,1.859,0.254
4338,True,60.519999999999996,0.0,1.0,20.921,-5.79,-0.664,1.359
4339,True,56.92,2.0,0.0,25.385,-7.067,0.798,0.886
4340,True,126.09,1.0,0.0,22.481,-0.007,-0.351,1.275
4341,False,13.32,1.0,1.0,12.187,-0.59,1.934,1.289
4342,True,84.99000000000001,2.0,1.0,21.615,-7.153,0.664,1.34
4343,False,70.87,1.0,1.0,10.025,-0.14,-1.943,1.4
4344,True,28.5,0.0,0.0,12.101,-7.352,1.77,0.389
4345,True,0.27,1.0,0.0,21.284,-0.318,0.408,1.198
4346,False,19.08,1.0,0.0,18.664,3.578,-0.049,0.274
4347,True,57.95,0.0,0.0,10.048,-2.877,-1.389,0.41
4348,True,181.07,2.0,0.0,29.485,-4.632,1.546,0.548
4349,True,105.44,0.0,1.0,8.878,-7.527,-1.256,1.35
4350,True,29.84,1.0,1.0,17.587,2.419,1.571,1.307
4351,True,24.5,0.0,0.0,17.977,-5.573,1.124,0.495
4352,True,15.34,1.0,0.0,16.701,6.983,1.103,0.691
4353,False,77.08,1.0,1.0,24.068,2.035,-1.977,1.239
4354,True,33.64,2.0,0.0,20.754,-5.011,-1.562,0.464
4355,True,49.18,1.0,1.0,14.745,3.395,0.783,1.326
4356,True,120.16999999999999,2.0,0.0,24.498,-3.319,1.605,0.626
4357,False,26.68,0.0,1.0,16.773,-5.186,0.285,1.314
4358,True,25.950000000000003,0.0,1.0,24.827,-5.682,1.085,0.968
4359,True,12.69,0.0,1.0,12.792,-4.374,1.672,1.056
4360,True,27.3,0.0,1.0,12.059,-2.355,0.785,1.245
4361,True,51.75,0.0,0.0,9.366,-8.0,-0.024,1.185
4362,True,94.22,2.0,0.0,27.3,-2.12,1.371,0.675
4363,True,66.03,2.0,1.0,17.868,0.633,1.909,1.198
4364,True,13.25,0.0,1.0,20.748,-0.694,1.424,0.968
4365,False,10.09,2.0,1.0,31.389,-0.601,-0.451,1.389
4366,True,62.519999999999996,2.0,1.0,29.124,-2.91,0.944,1.268
4367,True,69.02,0.0,1.0,17.012,-3.089,1.236,1.093
4368,True,62.42,0.0,1.0,13.164,-4.628,-1.137,1.365
4369,True,107.41,2.0,0.0,29.296,-1.354,1.172,0.647
4370,True,67.22,2.0,0.0,18.936,-2.613,0.94,0.356
4371,True,79.32000000000001,2.0,1.0,19.402,-4.536,-1.629,0.74
4372,True,100.19,1.0,1.0,23.596,-3.225,-0.335,1.384
4373,True,176.04,0.0,1.0,10.702,-3.894,-1.747,1.165
4374,True,57.34,1.0,0.0,21.451,-0.769,1.601,0.228
4375,True,23.93,2.0,0.0,26.946,-0.937,-1.227,0.866
4376,True,143.48000000000002,2.0,1.0,28.469,-0.679,-1.695,0.732
4377,True,165.79999999999998,2.0,0.0,29.857,-5.523,1.68,0.53
4378,False,10.5,0.0,0.0,12.97,-3.794,0.568,0.91
4379,False,70.03,2.0,1.0,24.774,-3.974,0.834,1.289
4380,True,59.2,2.0,1.0,27.501,-3.942,-1.815,1.063
4381,True,32.65,0.0,1.0,13.04,-1.653,1.747,1.104
4382,True,12.31,1.0,1.0,19.742,1.48,-1.719,1.034
4383,True,22.93,0.0,0.0,7.484,-3.152,-0.539,0.85
4384,True,91.72,1.0,1.0,17.273,3.916,-1.795,1.148
4385,True,93.94,2.0,1.0,27.488,-5.156,-0.871,1.178
4386,True,7.69,0.0,0.0,17.302,-5.297,1.31,0.286
4387,True,74.37,1.0,1.0,20.108,3.244,-1.114,1.179
4388,True,119.73,2.0,0.0,24.867,-5.101,1.043,0.674
4389,True,131.79,2.0,0.0,28.38,-5.379,1.365,0.741
4390,False,87.12,0.0,1.0,15.589,-6.206,0.494,1.259
4391,True,127.75,0.0,1.0,13.629,-1.889,-0.367,1.309
4392,True,101.64999999999999,1.0,1.0,25.494,2.638,-0.396,1.327
4393,True,65.6,0.0,0.0,17.632,-3.835,-1.228,0.418
4394,True,6.8999999999999995,1.0,0.0,19.35,4.116,0.472,1.13
4395,True,10.489999999999998,1.0,1.0,19.703,2.211,-1.67,1.223
4396,True,94.00999999999999,0.0,0.0,12.421,-6.732,-1.666,0.524
4397,True,96.38,2.0,1.0,25.066,-6.375,1.165,1.153
4398,True,65.78,2.0,0.0,24.424,-6.639,0.585,0.96
4399,True,79.29,0.0,1.0,14.833,-3.415,0.829,1.339
4400,True,39.660000000000004,2.0,0.0,24.02,0.209,0.566,1.171
4401,True,16.34,1.0,1.0,24.021,7.032,-0.792,1.31
4402,True,3.92,1.0,1.0,24.433,-1.534,-1.791,1.203
4403,False,11.83,2.0,1.0,23.805,-8.212,0.205,1.369
4404,True,143.97,2.0,1.0,24.461,-2.779,1.016,1.196
4405,True,18.44,0.0,0.0,12.074,-0.728,-0.17,1.08
4406,True,58.33,2.0,0.0,24.185,-1.781,1.642,0.522
4407,True,58.150000000000006,1.0,0.0,17.977,-0.827,1.667,0.576
4408,True,10.82,1.0,1.0,15.164,3.328,1.247,1.06
4409,True,31.69,1.0,0.0,13.806,3.095,0.876,0.595
4410,False,42.400000000000006,1.0,0.0,24.85,4.63,-0.127,1.078
4411,True,37.480000000000004,2.0,0.0,20.381,-6.152,-0.888,0.854
4412,True,97.27000000000001,2.0,0.0,32.471,-3.554,-0.698,0.947
4413,True,14.2,1.0,0.0,18.11,4.877,0.498,0.758
4414,True,89.17999999999999,1.0,1.0,9.66,3.701,-1.33,0.849
4415,True,63.57,2.0,0.0,25.83,-3.071,-0.539,0.764
4416,True,76.08,1.0,1.0,15.206,0.377,-1.753,1.21
